sampleId	sampleName	source	AssemblyAccession	AssemblyName	SpeciesName	taxonomy_corrected	SpeciesTaxid	Organism	AssemblyStatus	AssemblyType	BioSampleAccn	strain	geo_loc_name	geo_loc_country	collection_year	collection_date	host	isolation_source	env_broad_scale	env_local_scale	env_medium	length	GC_per	n_contigs	N50	N90	L50	L90	auN	N_per_100kb	contigs_gt_0kb	contigs_gt_1kb	contigs_gt_5kb	contigs_gt_10kb	contigs_gt_25kb	contigs_gt_50kb	length_gt_0kb	length_gt_1kb	length_gt_5kb	length_gt_10kb	length_gt_25kb	length_gt_50kb	largest_contig	buscog.complete	buscog.complete_single_copy	buscog.complete_duplicated	buscog.fragmented	buscog.missing	buscog.total	buscop.complete	buscop.complete_single_copy	buscop.complete_duplicated	buscop.fragmented	buscop.missing	buscop.total	submission_y	SubmissionDate	SubmitterOrganization	FtpPath_RefSeq	FtpPath_GenBank	Id	taxonomy_check_status	taxonomy_check_method	representative_status	ExclFromRefSeq	Anomalous	replaced	synonym_GB	synonym_RS	synonym_similarity	sample_type	collected_by	lat_lon	num_replicons	biomaterial_provider	isol_growth_condt	ref_biomaterial	sample_name	sub_species	project_name	culture_collection	ena_first_public	ena_last_update	external_id	insdc_center_alias	insdc_center_name	insdc_first_public	insdc_last_update	insdc_status	submitter_id	ena_checklist	depth	host_tissue_sampled	altitude	investigation_type	sequencing_method	type_material	geographic_location_latitude	geographic_location_longitude	temp	geographic_location_depth	locus_tag_prefix	water_environmental_package	identified_by	plant_associated_environmental_package	biotic_relationship	rel_to_oxygen	habitat	cell_shape	disease	environmental_sample	gold_stamp_id	gram_staining	host_taxid	motility	note	oxygen_requirement	pathogenicity	phenotypes	samp_collect_device	samp_mat_process	samp_size	serotype	sporulation	target_gene	target_subfragment	temperature_range	assembly_method	broker_name	check_list_type	climate_environment	estimated_size	gcat_id	genome_coverage	geographic_location_elevation	health_state	health_status_of_host	host_age	host_height	host_infra_specific_name	host_infra_specific_rank	host_life_stage	latitude	longitude	oxy_stat_samp	plant_body_site	reference_guided_assembly	relevant_e_resources	samp_store_dur	samp_store_temp	season_environment	sequencing_technology	soil_environmental_package	source_material_id	subsrc_note	tax_id	trophic_level	symptom_per_2019	symptom_per_2020	symptom_per_2021	virulence.old	virulence	virulence_pcr
GCF_016949055.1_ASM1694905v1	GCF_016949055.1	NCBI	GCF_016949055.1	ASM1694905v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Scaffold	haploid	SAMN15660287	NAK:468	Netherlands: Limburg	Netherlands	2017	2017-01-01	NA	water	NA	NA	NA	4583219	51.35	80	231688	35298	6	27	270051	61.01	231	67	48	43	34	21	4628076	4573564	4532462	4495634	4350079	3915533	685627	99.545	99.318	0.227	0.227	0.227	440	99.545	99.318	0.227	0.227	0.227	440	2021	2021-02-25T00:00:00Z	Wageningen Plant Research	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/949/055/GCF_016949055.1_ASM1694905v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/949/055/GCA_016949055.1_ASM1694905v1	9318751	Inconclusive	NCBI_ANI	NA	NA	NA	NA	GCA_016949055.1	GCF_016949055.1	identical	cell culture	Robert Vreeburg	NA	NA	NAK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	avirulent	NA
GCF_016949035.1_ASM1694903v1	GCF_016949035.1	NCBI	GCF_016949035.1	ASM1694903v1	Pectobacterium versatile	FALSE	2488639	Pectobacterium versatile (enterobacteria)	Scaffold	haploid	SAMN15660319	NAK:94 PCC:163	NA	NA	NA	NA	Solanum tuberosum	NA	NA	NA	NA	4998025	51.78	24	457283	136573	3	11	661470.2	6.4	125	21	19	15	15	14	5028271	4996059	4993031	4970676	4970676	4934198	1400385	99.545	99.091	0.455	0.227	0.227	440	99.545	99.091	0.455	0.227	0.227	440	2021	2021-02-25T00:00:00Z	Wageningen Plant Research	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/949/035/GCF_016949035.1_ASM1694903v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/949/035/GCA_016949035.1_ASM1694903v1	9318741	OK	NCBI_ANI	NA	NA	NA	NA	GCA_016949035.1	GCF_016949035.1	identical	cell culture	Robert Vreeburg	NA	NA	NAK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_016944615.1_ASM1694461v1	GCF_016944615.1	NCBI	GCF_016944615.1	ASM1694461v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Complete Genome	haploid	SAMN15660289	IPO:3649 NAK:375	Netherlands	Netherlands	NA	NA	Solanum tuberosum	Symptomatic potato plant	NA	NA	NA	5057861	52.05	1	5057861	5057861	1	1	5057861	0	1	1	1	1	1	1	5057861	5057861	5057861	5057861	5057861	5057861	5057861	99.545	98.864	0.682	0.227	0.227	440	99.318	98.864	0.455	0.227	0.455	440	2021	2021-02-25T00:00:00Z	Wageningen Plant Research	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/944/615/GCF_016944615.1_ASM1694461v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/944/615/GCA_016944615.1_ASM1694461v1	9318001	OK	NCBI_ANI	NA	NA	NA	NA	GCA_016944615.1	GCF_016944615.1	identical	cell culture	Robert Vreeburg	NA	NA	NAK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	virulent	NA
GCF_016944595.1_ASM1694459v1	GCF_016944595.1	NCBI	GCF_016944595.1	ASM1694459v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Complete Genome	haploid	SAMN15660291	IPO:3710 NAK:380	Netherlands	Netherlands	NA	NA	Solanum tuberosum	Potato	NA	NA	NA	5072816	52.05	1	5072816	5072816	1	1	5072816	0	1	1	1	1	1	1	5072816	5072816	5072816	5072816	5072816	5072816	5072816	99.545	99.091	0.455	0.227	0.227	440	99.318	98.864	0.455	0.227	0.455	440	2021	2021-02-25T00:00:00Z	Wageningen Plant Research	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/944/595/GCF_016944595.1_ASM1694459v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/944/595/GCA_016944595.1_ASM1694459v1	9317991	OK	NCBI_ANI	NA	NA	NA	NA	GCA_016944595.1	GCF_016944595.1	identical	cell culture	Robert Vreeburg	NA	NA	NAK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_016944555.1_ASM1694455v1	GCF_016944555.1	NCBI	GCF_016944555.1	ASM1694455v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Complete Genome	haploid	SAMN15660314	IPO:4057 NAK:249	Netherlands: South Holland	Netherlands	2017	2017-01-01	Solanum tuberosum cv Noblesse	Asymptomatic potato tuber	NA	NA	NA	5137126	51.99	1	5137126	5137126	1	1	5137126	0	1	1	1	1	1	1	5137126	5137126	5137126	5137126	5137126	5137126	5137126	99.545	99.091	0.455	0.227	0.227	440	99.318	98.864	0.455	0.227	0.455	440	2021	2021-02-25T00:00:00Z	Wageningen Plant Research	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/944/555/GCF_016944555.1_ASM1694455v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/944/555/GCA_016944555.1_ASM1694455v1	9317981	OK	NCBI_ANI	NA	NA	NA	NA	GCA_016944555.1	GCF_016944555.1	identical	cell culture	Robert Vreeburg	NA	NA	NAK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	seed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	virulent	NA
GCF_016944435.1_ASM1694443v1	GCF_016944435.1	NCBI	GCF_016944435.1	ASM1694443v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Complete Genome	haploid	SAMN15660312	IPO:4060 NAK:251	Netherlands	Netherlands	2017	2017-01-01	Solanum tuberosum	Asymptomatic potato tuber	NA	NA	NA	5063001	52.07	1	5063001	5063001	1	1	5063001	0	1	1	1	1	1	1	5063001	5063001	5063001	5063001	5063001	5063001	5063001	99.545	99.091	0.455	0.227	0.227	440	99.318	98.864	0.455	0.227	0.455	440	2021	2021-02-25T00:00:00Z	Wageningen Plant Research	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/944/435/GCF_016944435.1_ASM1694443v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/944/435/GCA_016944435.1_ASM1694443v1	9317971	OK	NCBI_ANI	NA	NA	NA	NA	GCA_016944435.1	GCF_016944435.1	identical	cell culture	Robert Vreeburg	NA	NA	NAK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	seed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	virulent	NA
GCF_016944315.1_ASM1694431v1	GCF_016944315.1	NCBI	GCF_016944315.1	ASM1694431v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Complete Genome	haploid	SAMN15660315	IPO:4062 NAK:237	Netherlands: Flevoland	Netherlands	2017	2017-01-01	Solanum tuberosum cv Festien	Asymptomatic potato tuber	NA	NA	NA	4832397	51.85	1	4832397	4832397	1	1	4832397	0	1	1	1	1	1	1	4832397	4832397	4832397	4832397	4832397	4832397	4832397	99.545	99.091	0.455	0.227	0.227	440	99.545	99.091	0.455	0.227	0.227	440	2021	2021-02-25T00:00:00Z	Wageningen Plant Research	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/944/315/GCF_016944315.1_ASM1694431v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/944/315/GCA_016944315.1_ASM1694431v1	9317961	OK	NCBI_ANI	NA	NA	NA	NA	GCA_016944315.1	GCF_016944315.1	identical	cell culture	Robert Vreeburg	NA	NA	NAK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	seed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	avirulent	NA
GCF_016944295.1_ASM1694429v1	GCF_016944295.1	NCBI	GCF_016944295.1	ASM1694429v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Complete Genome	haploid	SAMN15660296	IPO:4065 NAK:223	Netherlands	Netherlands	NA	NA	Solanum tuberosum	Asymptomatic potato tuber	NA	NA	NA	5059267	52.05	1	5059267	5059267	1	1	5059267	0	1	1	1	1	1	1	5059267	5059267	5059267	5059267	5059267	5059267	5059267	99.318	98.864	0.455	0.455	0.227	440	99.091	98.636	0.455	0.455	0.455	440	2021	2021-02-25T00:00:00Z	Wageningen Plant Research	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/944/295/GCF_016944295.1_ASM1694429v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/944/295/GCA_016944295.1_ASM1694429v1	9317951	OK	NCBI_ANI	NA	NA	NA	NA	GCA_016944295.1	GCF_016944295.1	identical	cell culture	Robert Vreeburg	NA	NA	NAK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	seed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	avirulent	NA
GCF_016944275.1_ASM1694427v1	GCF_016944275.1	NCBI	GCF_016944275.1	ASM1694427v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Complete Genome	haploid	SAMN15660298	IPO:4071 NAK:240	Netherlands	Netherlands	NA	NA	Solanum tuberosum	Asymptomatic potato tuber	NA	NA	NA	5127417	51.98	1	5127417	5127417	1	1	5127417	0	1	1	1	1	1	1	5127417	5127417	5127417	5127417	5127417	5127417	5127417	99.545	99.091	0.455	0.227	0.227	440	99.318	98.864	0.455	0.227	0.455	440	2021	2021-02-25T00:00:00Z	Wageningen Plant Research	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/944/275/GCF_016944275.1_ASM1694427v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/944/275/GCA_016944275.1_ASM1694427v1	9317941	OK	NCBI_ANI	NA	NA	NA	NA	GCA_016944275.1	GCF_016944275.1	identical	cell culture	Robert Vreeburg	NA	NA	NAK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	seed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	virulent	NA
GCF_016944255.1_ASM1694425v1	GCF_016944255.1	NCBI	GCF_016944255.1	ASM1694425v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Complete Genome	haploid	SAMN15660313	IPO:4132 NAK:239	Netherlands	Netherlands	2017	2017-01-01	Solanum tuberosum	Asymptomatic potato tuber	NA	NA	NA	4832085	51.99	1	4832085	4832085	1	1	4832085	0	1	1	1	1	1	1	4832085	4832085	4832085	4832085	4832085	4832085	4832085	99.318	97.727	1.591	0.227	0.455	440	99.091	97.5	1.591	0.227	0.682	440	2021	2021-02-25T00:00:00Z	Wageningen Plant Research	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/944/255/GCF_016944255.1_ASM1694425v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/944/255/GCA_016944255.1_ASM1694425v1	9317931	OK	NCBI_ANI	NA	NA	NA	NA	GCA_016944255.1	GCF_016944255.1	identical	cell culture	Robert Vreeburg	NA	NA	NAK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	seed	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	avirulent	NA
GCF_016944235.1_ASM1694423v1	GCF_016944235.1	NCBI	GCF_016944235.1	ASM1694423v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Complete Genome	haploid	SAMN15660276	IPO:4134 NAK:395	Netherlands	Netherlands	2017	2017-01-01	Hyacinthus sp.	Asymptomatic flower bulb	NA	NA	NA	5049889	52.05	1	5049889	5049889	1	1	5049889	0	1	1	1	1	1	1	5049889	5049889	5049889	5049889	5049889	5049889	5049889	99.545	99.091	0.455	0.227	0.227	440	99.318	98.864	0.455	0.227	0.455	440	2021	2021-02-25T00:00:00Z	Wageningen Plant Research	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/944/235/GCF_016944235.1_ASM1694423v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/944/235/GCA_016944235.1_ASM1694423v1	9317921	OK	NCBI_ANI	NA	NA	NA	NA	GCA_016944235.1	GCF_016944235.1	identical	cell culture	Robert Vreeburg	NA	NA	NAK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	virulent	NA
GCF_016864995.1_ASM1686499v1	GCF_016864995.1	NCBI	GCF_016864995.1	ASM1686499v1	Pectobacterium carotovorum	FALSE	554	Pectobacterium carotovorum (enterobacteria)	Complete Genome	haploid	SAMN16287598	XP-13	China: Zhouning	China	2018	2018-04-23	Solanum tuberosum L.	NA	NA	NA	NA	4868777	52.01	1	4868777	4868777	1	1	4868777	0	1	1	1	1	1	1	4868777	4868777	4868777	4868777	4868777	4868777	4868777	98.864	98.409	0.455	0.682	0.455	440	98.636	98.182	0.455	0.682	0.682	440	2021	2021-02-11T00:00:00Z	Fujian Academy of Agricultural Sciences	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/864/995/GCF_016864995.1_ASM1686499v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/864/995/GCA_016864995.1_ASM1686499v1	9276451	OK	NCBI_ANI	NA	NA	NA	NA	GCA_016864995.1	GCF_016864995.1	identical	Pure culture	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_016864975.1_ASM1686497v1	GCF_016864975.1	NCBI	GCF_016864975.1	ASM1686497v1	Pectobacterium brasiliense	FALSE	180957	Pectobacterium brasiliense (enterobacteria)	Complete Genome	haploid	SAMN16287596	ZLMLSHJ5	China: Xiapu	China	2018	2018-05-18	Solanum tuberosum L.	NA	NA	NA	NA	4700945	52.24	1	4700945	4700945	1	1	4700945	0	1	1	1	1	1	1	4700945	4700945	4700945	4700945	4700945	4700945	4700945	99.545	99.091	0.455	0.227	0.227	440	99.545	99.091	0.455	0.227	0.227	440	2021	2021-02-11T00:00:00Z	Fujian Academy of Agricultural Sciences	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/864/975/GCF_016864975.1_ASM1686497v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/864/975/GCA_016864975.1_ASM1686497v1	9276441	OK	NCBI_ANI	NA	NA	NA	NA	GCA_016864975.1	GCF_016864975.1	identical	Pure culture	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_016864935.1_ASM1686493v1	GCF_016864935.1	NCBI	GCF_016864935.1	ASM1686493v1	Pectobacterium parmentieri	FALSE	1905730	Pectobacterium parmentieri (enterobacteria)	Complete Genome	haploid	SAMN16287580	QK-5	China:QingKou	China	2019	2019-04-09	Solanum tuberosum L.	NA	NA	NA	NA	5047152	50.59	1	5047152	5047152	1	1	5047152	0	1	1	1	1	1	1	5047152	5047152	5047152	5047152	5047152	5047152	5047152	99.545	99.091	0.455	0.227	0.227	440	99.545	99.091	0.455	0.227	0.227	440	2021	2021-02-11T00:00:00Z	Fujian Academy of Agricultural Sciences	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/864/935/GCF_016864935.1_ASM1686493v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/864/935/GCA_016864935.1_ASM1686493v1	9276421	OK	NCBI_ANI	NA	NA	NA	NA	GCA_016864935.1	GCF_016864935.1	identical	tissue sample	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_016742935.1_ASM1674293v1	GCF_016742935.1	NCBI	GCF_016742935.1	ASM1674293v1	Pectobacterium carotovorum	FALSE	554	Pectobacterium carotovorum (enterobacteria)	Contig	haploid	SAMN14158925	NY1767A	USA: New York	United States	2017	2017-01-01	potato	NA	NA	NA	NA	4756404	52.01	109	127484	24945	13	47	132877.2	0	159	96	76	66	46	26	4770803	4747215	4699605	4628059	4265462	3527733	339693	99.545	99.091	0.455	0.227	0.227	440	99.545	99.091	0.455	0.227	0.227	440	2021	2021-01-21T00:00:00Z	Cornell University	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/742/935/GCF_016742935.1_ASM1674293v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/742/935/GCA_016742935.1_ASM1674293v1	9176661	OK	NCBI_ANI	NA	NA	NA	NA	GCA_016742935.1	GCF_016742935.1	identical	Cell culture	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCF_016742895.1_ASM1674289v1	GCF_016742895.1	NCBI	GCF_016742895.1	ASM1674289v1	Pectobacterium carotovorum	FALSE	554	Pectobacterium carotovorum (enterobacteria)	Contig	haploid	SAMN14157684	NY1786A	USA: New York	United States	2017	2017-01-01	potato	NA	NA	NA	NA	4797159	51.98	118	102500	24078	16	57	109936.3	0	307	109	88	74	55	29	4847954	4791166	4741256	4642751	4290914	3434429	272769	99.545	99.091	0.455	0.227	0.227	440	99.545	99.091	0.455	0.227	0.227	440	2021	2021-01-21T00:00:00Z	Cornell University	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/742/895/GCF_016742895.1_ASM1674289v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/742/895/GCA_016742895.1_ASM1674289v1	9176651	OK	NCBI_ANI	NA	NA	NA	NA	GCA_016742895.1	GCF_016742895.1	identical	Cell culture	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
